Gene,Sum,Mean,Variance
STAC3,0.11947517640736942,1.5991858707986804e-05,1.6582202464154587e-08
R3HDM2,2.6291534839920763,0.00035191453406399094,3.551283079829285e-07
ARHGAP9,0.3044680760416232,4.0753322987769133e-05,4.595638176914307e-08
MARS1,0.520887045100177,6.9721194632603e-05,7.311898269576515e-08
DDIT3,0.13176604697429461,1.7637002673577113e-05,1.6746591912146646e-08
MBD6,0.8015222749845309,0.00010728446994840461,1.1278691024417184e-07
DCTN2,0.3147244927360868,4.2126153491645944e-05,4.484058780064215e-08
PIP4K2C,0.09432410865013806,1.2625365901504224e-05,1.3696435786722681e-08
DTX3,0.12551050420720145,1.6799692706090408e-05,1.6227127662043242e-08
OS9,0.3681524671088563,4.927753541813094e-05,4.903823316642765e-08
TSPAN31,0.06553337000861564,8.77169990745759e-06,7.228545756680313e-09
MARCHF9,0.17685219096541932,2.3671823178345513e-05,2.4643765782022398e-08
AVIL,0.12014714965606828,1.6081802925454193e-05,1.4905176244888276e-08
CTDSP2,0.2364781398574157,3.165280951109834e-05,2.978101201621132e-08
GIHCG,0.06884044979334042,9.21435548030256e-06,9.403296797041071e-09
LRIG3,0.48495257697959215,6.491133408909011e-05,6.769379989886689e-08
AC068305.2,0.07080968515773184,9.477939386659329e-06,7.732649962610673e-09
SLC16A7,0.541374527223443,7.246346235088249e-05,9.943537765004348e-08
TAFA2,0.9783332367130804,0.0001309507745566966,1.78045279989423e-07
USP15,2.1827541503044054,0.00029216358590609097,2.770920090123692e-07
MON2,1.9260889477789833,0.00025780872008820553,2.52312491391731e-07
AC048341.1,0.19226103940649134,2.573431125772873e-05,2.2389360362344064e-08
PPM1H,0.4483071401065668,6.0006309745223774e-05,5.7890132634544575e-08
DPY19L2,0.6541919872901308,8.756417980057969e-05,9.699771231067687e-08
RXYLT1,0.17944345663796646,2.4018666395123338e-05,2.215600049632129e-08
SRGAP1,1.203067468995774,0.0001610316515855674,1.668988316872533e-07
AC020611.2,0.043999064467515794,5.88931394291471e-06,4.7561567420257324e-09
AC012158.1,0.08758996773491778,1.1723995145886466e-05,1.272176630347142e-08
XPOT,0.24657235407191752,3.3003929068654463e-05,3.2896151594604216e-08
TBK1,0.5436837757462847,7.277255732114639e-05,7.282535447576244e-08
RASSF3,0.9230401099360738,0.0001235497403207166,1.3718668999361206e-07
GNS,0.387156325782686,5.1821218817117655e-05,4.9195811229147627e-08
LEMD3,0.3653509028563934,4.8902543549242854e-05,4.1891184283820134e-08
MSRB3,0.20396597026273866,2.7301026671494936e-05,2.4792525052072776e-08
HMGA2,0.3114015794686278,4.1681378593043474e-05,9.043506383267817e-08
HMGA2-AS1,0.0829153960005665,1.1098299558367889e-05,1.1485853723735963e-08
TMBIM4,0.2898063930497685,3.879084366882192e-05,3.6970148286387974e-08
IRAK3,0.8871884613124861,0.00011875096524059511,1.3672571961191658e-07
HELB,0.20473926917839425,2.740453341967531e-05,3.1346019298475436e-08
GRIP1,0.8084314094644123,0.00010820926374841552,1.1787039238492429e-07
CAND1,0.551554333449728,7.382603847540196e-05,7.043112222868685e-08
DYRK2,0.10676213005608799,1.4290206137878194e-05,1.2548673015392958e-08
MDM1,0.12752070693808198,1.7068760130917144e-05,1.4703732231349577e-08
RAP1B,1.7158900365389052,0.00022967340871890045,2.2261661281249196e-07
NUP107,0.5320316466740868,7.121290947317451e-05,6.78535815377198e-08
SLC35E3,0.3884783655466436,5.1998175016282106e-05,5.1894469777173305e-08
MDM2,0.43715688219511145,5.851383779883703e-05,5.226927427497786e-08
CPM,0.5282192131120742,7.070261184741991e-05,7.672812719784572e-08
CPSF6,0.7006389156589594,9.378114250554938e-05,9.09017973229706e-08
LYZ,0.4621504396896668,6.185924771645922e-05,8.360384830050478e-08
YEATS4,0.07980620682545907,1.0682131819764297e-05,1.0237298194199287e-08
FRS2,0.8637535211499527,0.00011561417764020248,1.0757835836509033e-07
CCT2,0.27691304330251965,3.706505732867349e-05,3.919475136128443e-08
RAB3IP,1.234869849693979,0.00016528842854958894,1.8686721328794195e-07
MYRFL,0.06452382088259638,8.636570858331734e-06,8.992424132719038e-09
PRANCR,0.32095177656641205,4.2959680975292736e-05,4.713251752428975e-08
CNOT2,1.4304605824321313,0.00019146842222354855,1.8802891904331972e-07
AC025569.1,0.24050539444917846,3.2191861122899005e-05,3.378172963690481e-08
PTPRB,0.06375738035570881,8.533982111592666e-06,9.226462564600125e-09
ZFC3H1,1.6023034214820107,0.00021446973918913274,2.1863409968728617e-07
THAP2,0.04542581218594495,6.080285394986608e-06,5.043743345479559e-09
TMEM19,0.07794807496059294,1.043341921571315e-05,9.160240400836117e-09
RAB21,0.5197266755124214,6.956587813042717e-05,6.411866087882342e-08
TBC1D15,0.5653035199092762,7.56663793212791e-05,7.005786435448886e-08
TRHDE,1.8949593211386726,0.00025364199185365713,3.0425690480386253e-07
TRHDE-AS1,0.4810665862517486,6.439119077121518e-05,6.279292401035854e-08
ATXN7L3B,0.09746714005956517,1.3046063453294761e-05,1.0157264726422858e-08
CAPS2,0.6214619104190436,8.318322987806768e-05,8.055190195057681e-08
GLIPR1L2,0.05132665921395028,6.870119022078741e-06,5.79481666547915e-09
GLIPR1,0.3590589976261609,4.806036643369842e-05,4.786086652135805e-08
KRR1,0.2381587055078742,3.187775471929785e-05,2.9680465877103455e-08
AC078923.1,0.1821989137527431,2.438748678259177e-05,2.871597725446412e-08
PHLDA1,0.06750694382778374,9.03586451984791e-06,8.618980995651912e-09
NAP1L1,0.9819459402181651,0.00013143433813655,1.3234940175208486e-07
OSBPL8,1.9296194981302828,0.0002582812873952995,2.705170500917546e-07
AC107032.2,0.13494180654914684,1.806208091944142e-05,1.740087654945824e-08
ZDHHC17,0.6451913273816884,8.63594334602715e-05,8.203557223140411e-08
NAV3,0.1466482536805147,1.9628999287982158e-05,2.301176579472416e-08
AC027288.3,0.07672728506190403,1.0270015401138272e-05,1.2686817002787934e-08
PAWR,0.5968231893610381,7.988531513332059e-05,8.140801163271332e-08
AC073569.2,0.13814138311865204,1.8490347091239733e-05,2.359572735637214e-08
PPP1R12A,1.7127712685294427,0.00022925595884479223,2.2848161081282288e-07
LIN7A,0.7683409512905612,0.0001028431202369912,1.0865043148902627e-07
ACSS3,1.2424127097452304,0.00016629804708141217,2.0988752120496968e-07
PPFIA2,0.1644038083740977,2.2005596088086965e-05,2.9744796231856102e-08
CCDC59,0.0933232515303851,1.2491400285153944e-05,1.3164415760232344e-08
METTL25,0.7175154293745751,9.604007888831149e-05,9.336716821317128e-08
TMTC2,4.933395846408426,0.000660339425298946,1.5945261745136126e-06
LRRIQ1,0.9496144686440259,0.00012710674188783641,1.4044618791659699e-07
CEP290,1.486920468518152,0.0001990256282315824,2.289347667099644e-07
TMTC3,0.2033466358765484,2.7218128212628617e-05,2.3316480930668775e-08
KITLG,0.47490764175856354,6.356681056867401e-05,6.766195671663838e-08
DUSP6,0.20386519952505688,2.728753841855935e-05,2.9317816344491555e-08
AC010201.3,0.2723784505980337,3.64580980588989e-05,3.379301531379154e-08
POC1B,0.3617171605983114,4.8416163913574003e-05,4.231868019684936e-08
POC1B-AS1,0.1786878428138125,2.3917526812182106e-05,2.1612502141403974e-08
AC025034.1,0.03827085692194218,5.122588264213918e-06,4.224402249819295e-09
ATP2B1,1.0858022044812419,0.00014533559155149804,1.5891686779443867e-07
DCN,0.1108489427554194,1.4837229655390095e-05,1.18902626299753e-08
LINC01619,0.30186437985868064,4.040481593611038e-05,4.6346193519309166e-08
BTG1,0.4231023417117298,5.663262504507158e-05,5.6802249048513585e-08
AC025164.1,0.15681761117164478,2.0990176840000638e-05,1.7218840276977582e-08
LINC02391,1.361096128881757,0.00018218392837394685,2.0927341095147108e-07
EEA1,1.343655082210104,0.00017984942875252363,1.7613849086398138e-07
AC138123.1,0.16765340070326878,2.2440556913836003e-05,2.2890591164440245e-08
AC124947.1,0.08319968209010356,1.1136351504497867e-05,1.0426467761679242e-08
NUDT4,0.16202170151062997,2.168674896407843e-05,1.896119625533918e-08
UBE2N,0.17402507755850743,2.329341153239291e-05,1.9047251978465705e-08
MRPL42,0.1733552436519582,2.3203753667776497e-05,1.9407735882060965e-08
CRADD,1.3793703570678644,0.0001846299500827017,2.0898614829794222e-07
AC012085.2,0.04277959500292786,5.726086869619577e-06,4.149813277513119e-09
PLXNC1,0.9921577624177982,0.00013280119962759981,1.6154316255818085e-07
CEP83,0.649887499974273,8.69880203418917e-05,8.859997857707371e-08
