Gene,Sum,Mean,Variance
AC023161.1,0.004224174531477378,3.538427317370898e-07,1.5003001004224948e-10
NSA2P2,0.001744633946042352,1.4614122516689162e-07,2.4839122136316588e-11
SUCLG2P2,0.000968365304180757,8.111620909538926e-08,4.262757670645767e-11
TMCC3,0.8079834226536609,6.768164036301398e-05,3.545363497987021e-08
NDUFA12,0.1886981629748598,1.580651390307085e-05,6.779704954441978e-09
NR2C1,0.908720370191491,7.611998410047671e-05,3.066825600455294e-08
FGD6,0.33340364120409727,2.792793107757558e-05,1.450329375434487e-08
AC126615.2,0.0006345862934350728,5.315683476587978e-08,1.607795708732749e-11
AC126615.1,0.00012631047113805733,1.0580538711514269e-08,1.3363208817463944e-12
VEZT,1.3791578952102812,0.00011552671261603964,4.576739613617572e-08
CBX3P5,0.001089208741766571,9.123879559110161e-08,7.306352389850488e-11
MIR3685,0.00035213202659740734,2.9496735349087564e-08,3.83256545781489e-12
AC084879.1,0.009289283563872491,7.781272879772567e-07,4.1467254133230504e-10
METAP2,1.0285134750797515,8.615458829617621e-05,3.585668312095831e-08
USP44,0.007279616987189047,6.097853063485547e-07,1.9598397871045234e-10
PGAM1P5,0.014367508818367377,1.2035105393170864e-06,6.90366159585451e-10
NTN4,0.04361348499398765,3.6533326347786607e-06,1.7711855000466997e-09
AC090001.1,0.02433580835295556,2.0385163639600905e-06,9.073216579765218e-10
LINC02410,0.0005430078112218848,4.5485660179417386e-08,7.41427910069521e-12
SNRPF,0.21171113666052102,1.773422153296373e-05,6.573550600510986e-09
CCDC38,0.006276949065871304,5.257956999389599e-07,2.3202206224074906e-10
AC090001.2,0.0004332795060997875,3.629414525881953e-08,8.449225656980163e-12
AMDHD1,0.01614777849272151,1.3526368313554625e-06,6.741236135602843e-10
HAL,0.013180705534137041,1.1040966270846909e-06,3.8877443135476915e-10
AC007298.2,0.0021022603122426596,1.760982000538331e-07,6.325179947741118e-11
LTA4H,0.3512222429483665,2.9420526298238107e-05,1.4673548948523586e-08
AC007298.1,0.00014585764294049007,1.2217929547703977e-08,1.7819291276386362e-12
LINC02452,0.00046985255086383094,3.9357727497389085e-08,5.278272162392916e-12
ELK3,0.40391483976785875,3.383438094889083e-05,1.5299690925889063e-08
AC008149.2,0.004974931707476414,4.1673075117075006e-07,2.2533386987943854e-10
CDK17,1.473805593710092,0.00012345498355755504,5.557951291821207e-08
RNU4-24P,0.0002630468580989672,2.2034415990866746e-08,1.7009711320252345e-12
AC125612.1,0.002988262069288491,2.503151339661996e-07,1.559821065559434e-10
AC007513.1,0.007675942336774164,6.429839451142707e-07,3.228332759928672e-10
CFAP54,1.128363030820374,9.451859866144865e-05,8.833641914133614e-08
EEF1A1P33,0.0001984914648670107,1.662686085332641e-08,3.30001351441488e-12
NEDD1,0.4367884212334815,3.6588073482449444e-05,1.4484543370451622e-08
AC007656.2,0.011135109509166522,9.327449748003453e-07,3.077595590606622e-10
RMST,2.756771018897531,0.00023092402570761694,2.0514211075104162e-07
PAFAH1B2P2,0.0008686356918990354,7.276224592888553e-08,9.784859200082553e-12
