Gene,Sum,Mean,Variance
CKS1B,0.03985718241114326,3.231750783357112e-06,8.058737548000121e-10
FLAD1,0.1970355549733925,1.597628760021021e-05,3.680784036304248e-09
ZBTB7B,0.09423211298334389,7.640648097246727e-06,2.464168896032037e-09
ADAM15,0.34589498114340844,2.804629701965527e-05,6.730786851000126e-09
EFNA1,0.12452226395531665,1.0096672663205762e-05,2.713728975704466e-09
SLC50A1,0.0709890401111758,5.756023685330073e-06,1.9880326451143833e-09
DPM3,0.16709880178943187,1.3548917683404838e-05,3.012534091553508e-09
KRTCAP2,0.24628925621383102,1.9969938880550638e-05,4.859628834467764e-09
TRIM46,0.0484559437804776,3.928966494808854e-06,6.775941565753302e-10
MUC1,0.07951988474916513,6.447732485945441e-06,1.618684176871996e-09
THBS3-AS1,0.3359358538977181,2.7238778391122848e-05,5.293656283580027e-09
THBS3,0.11807325837533414,9.573766186275371e-06,1.935562874008032e-09
MTX1,0.055373050960006144,4.489828181302696e-06,1.2491092761232528e-09
GBAP1,0.05414887179975804,4.390567728837918e-06,8.733785188359829e-10
GBA,0.06750540090565718,5.473558818264589e-06,1.1042163014010241e-09
FAM189B,0.08949761565960732,7.2567595604968225e-06,1.372719855907084e-09
SCAMP3,0.27486621778562215,2.2287052443494865e-05,5.425958244924448e-09
CLK2,0.28092185988543295,2.277806372216273e-05,5.696639456690313e-09
HCN3,0.035428704947720976,2.8726753383378723e-06,7.18173304778284e-10
FDPS,0.48297471341089454,3.9161170308188965e-05,8.528409623815385e-09
RUSC1-AS1,0.020970982976168076,1.700395927687349e-06,2.866758411540366e-10
RUSC1,0.09527730460087319,7.725395654007395e-06,2.1020813120586868e-09
ASH1L,5.706854988089848,0.0004627304782364265,1.5498762827527466e-07
ASH1L-AS1,0.029205526888502607,2.3680796958163144e-06,7.869996419460649e-10
DAP3P1,0.14187384062425934,1.1503595282920565e-05,2.380374143177263e-09
MSTO1,0.09369674212155757,7.597238475760769e-06,1.5918126322303488e-09
AL353807.3,0.055310581938874295,4.484762988638149e-06,8.897057139223006e-10
AL353807.5,0.023225453520305493,1.8831957772079375e-06,4.5018301469107397e-10
YY1AP1,0.7905983145194324,6.41042985907267e-05,1.325692750390947e-08
DAP3,1.221454717772096,9.903954575302814e-05,2.559033566409543e-08
GON4L,1.559584310680939,0.0001264561996822297,3.4424570001860886e-08
SYT11,1.6625938982408552,0.00013480855414261373,3.682834872149908e-08
RIT1,0.2434318039791547,1.9738247302290984e-05,4.59647908139754e-09
KHDC4,0.6299167285023305,5.1075709762614975e-05,1.1507482814088863e-08
ARHGEF2,1.1519986336765928,9.340781915807936e-05,2.6139609197235168e-08
AL355388.2,0.015250519226792856,1.2365620065509492e-06,2.038359709220871e-10
SSR2,0.35929756112535427,2.913302206481426e-05,7.976778469521665e-09
UBQLN4,0.19912931997526417,1.614605691845165e-05,3.947296205854709e-09
LAMTOR2,0.20883347593581542,1.6932901640786135e-05,4.399091169956963e-09
MEX3A,0.06857275476171981,5.560103361851926e-06,1.0773391386739118e-09
LMNA,1.1042641054518922,8.953734739738039e-05,2.654214656739373e-08
SEMA4A,0.0614542537263658,4.9829120024621584e-06,1.4742041029769407e-09
SLC25A44,0.16221825784158572,1.3153187208431502e-05,2.8216735364066462e-09
PMF1-BGLAP,0.028949265772724348,2.3473012059291612e-06,4.0219981187903925e-10
PMF1,0.10893240929973169,8.832596229606073e-06,2.122989213263471e-09
PAQR6,0.1898803650176233,1.5396121383087917e-05,2.768603791303985e-09
SMG5,0.6880883469042833,5.5792454950481094e-05,1.3550444736557792e-08
TMEM79,0.0689376722807457,5.589692068494746e-06,1.2251953065550629e-09
GLMP,0.135984733990012,1.1026087244791374e-05,2.508385841040756e-09
CCT3,0.977952907181066,7.92956220855482e-05,1.9191440672849884e-08
MIR9-1HG,6.102618833496762,0.0004948203059674663,2.893991156552424e-07
MEF2D,0.44727924583234846,3.626686498275752e-05,8.276303295895756e-09
IQGAP3,0.06978291440032544,5.658227065622755e-06,1.7040054174370254e-09
NAXE,0.1546915945876031,1.2542900720635943e-05,3.3106857162210554e-09
GPATCH4,0.16188570320220752,1.3126222589978717e-05,2.921633684165196e-09
HAPLN2,0.6521999063362063,5.2882502743550335e-05,2.551624968414658e-08
BCAN,0.7768627434245188,6.29905735364079e-05,2.780376967664568e-08
NES,1.811092757137783,0.00014684932758759288,4.969372964922843e-08
CRABP2,0.018746804106975573,1.520052226301433e-06,2.7061241502730276e-10
ISG20L2,0.20619243716358224,1.6718757574278945e-05,3.034878650211853e-09
RRNAD1,0.19734907881207134,1.6001709139063597e-05,3.697932412498293e-09
MRPL24,0.22355189597755504,1.8126319304107276e-05,4.081914256732457e-09
HDGF,0.3281750031234805,2.660950321280147e-05,8.067275479995407e-09
PRCC,0.5219323073148976,4.231997951146498e-05,8.679109762418589e-09
ARHGEF11,1.2032228526930706,9.756124646826162e-05,2.396796953975187e-08
ETV3,0.14473489999408617,1.173557933950265e-05,2.7992617205100428e-09
KIRREL1,0.38356036560737156,3.110032965275047e-05,1.1488428498633725e-08
MNDA,0.18107608354549592,1.468224142913289e-05,5.611321933352925e-09
PYHIN1,0.24869679532362296,2.016515003029457e-05,2.272846496251723e-08
IFI16,2.0592426782524083,0.00016697013526736465,7.065813345019643e-08
AIM2,0.02370016874026471,1.9216872407577e-06,3.938081849315459e-10
CADM3,0.05655382820172242,4.585569464179228e-06,9.744162335540293e-10
DUSP23,0.057820013670194764,4.6882359255813476e-06,1.0539793504766435e-09
TAGLN2,0.39112441225745553,3.171364730863987e-05,9.449349299550285e-09
KCNJ10,0.3994716433067286,3.239046811860282e-05,8.224534906329186e-09
PIGM,0.2856112516462733,2.3158294952264114e-05,5.181350367861486e-09
